date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2007-12-03,sz.000651,3.9367203000,3.9467374000,3.8465664000,3.8966519000,3.9327134600,932468,36234947.4000,2,0.184906,1,-0.916956,32.225483,7.804384,0.865161,10.948020,0
2007-12-04,sz.000651,3.9066690000,3.9868058000,3.8666006000,3.8716091500,3.8966519000,2223872,87578958.1800,2,0.440988,1,-0.642674,32.018378,7.754227,0.859601,10.877660,0
2007-12-05,sz.000651,3.8726108600,4.0368913000,3.8365493000,3.9988263200,3.8716091500,3038794,118917548.7100,2,0.602585,1,3.285890,33.070470,8.009023,0.887847,11.235089,0
2007-12-06,sz.000651,4.0018314500,4.1971649000,4.0018314500,4.0398964300,3.9988263200,2253921,92197564.5300,2,0.446947,1,1.027063,33.410122,8.091280,0.896965,11.350479,0
2007-12-07,sz.000651,4.0669426000,4.0959921900,3.9347168800,4.0168571000,4.0398964300,3717787,147820671.9400,2,0.737228,1,-0.570303,33.219585,8.045136,0.891850,11.285748,0
2007-12-10,sz.000651,4.0168571000,4.0168571000,4.0168571000,4.0168571000,4.0168571000,0,0.0000,2,,0,0.000000,34.437154,8.340008,0.924538,11.699395,0
2007-12-11,sz.000651,4.0168571000,4.0168571000,4.0168571000,4.0168571000,4.0168571000,0,0.0000,2,,0,0.000000,34.437154,8.340008,0.924538,11.699395,0
2007-12-12,sz.000651,4.0168571000,4.0168571000,4.0168571000,4.0168571000,4.0168571000,0,0.0000,2,,0,0.000000,34.437154,8.340008,0.924538,11.699395,0
2007-12-13,sz.000651,4.0569255000,4.1570965000,4.0088434200,4.0358895900,4.0168571000,3341050,136329258.9200,2,0.644982,1,0.473822,34.600323,8.379524,0.928919,11.754829,0
2007-12-14,sz.000651,4.0058382900,4.1170281000,3.9066690000,4.1070110000,4.0358895900,4445493,177870762.8700,2,0.858192,1,1.762222,35.210058,8.527190,0.945289,11.961975,0
2007-12-17,sz.000651,4.1671136000,4.4776437000,4.0969939000,4.4145359700,4.1070110000,11259817,487074247.2700,2,2.173682,1,7.487804,37.846518,9.165689,1.016070,12.857664,0
2007-12-18,sz.000651,4.3574385000,4.4626180500,4.2622760500,4.4475924000,4.4145359700,7320486,318648649.4200,2,1.413203,1,0.748813,38.129916,9.234323,1.023678,12.953944,0
2007-12-19,sz.000651,4.4576095000,4.6028574500,4.4135342600,4.5066932900,4.4475924000,7987510,359873899.0400,2,1.541971,1,1.328829,38.636598,9.357031,1.037281,13.126079,0
2007-12-20,sz.000651,4.5056915800,4.5928403500,4.4626180500,4.4956744800,4.5066932900,6309822,287043205.4100,2,1.218097,1,-0.244500,38.542132,9.334153,1.034745,13.093986,0
2007-12-21,sz.000651,4.5056915800,4.6589532100,4.4075240000,4.5157086800,4.4956744800,7268210,331132896.5100,2,1.403112,1,0.445634,38.713888,9.375749,1.039356,13.152337,0
2007-12-24,sz.000651,4.6128745500,4.9674798900,4.6068642900,4.9334217500,4.5157086800,22107046,1057101963.2200,2,4.267715,1,9.250217,42.295009,10.243027,1.135499,14.368958,0
2007-12-25,sz.000651,4.8773259900,5.0045431600,4.7851686700,4.9334217500,4.9334217500,6260763,305336927.2600,2,1.208626,1,0.000000,42.295009,10.243027,1.135499,14.368958,0
2007-12-26,sz.000651,4.9083790000,5.0185671000,4.8582935000,4.9554593700,4.9334217500,5522844,273020304.8500,2,1.066173,1,0.446703,42.483941,10.288783,1.140571,14.433144,0
2007-12-27,sz.000651,5.0065465800,5.0085500000,4.8492781100,4.9524542400,4.9554593700,6481940,316786456.2300,2,1.251324,1,-0.060648,42.458177,10.282543,1.139880,14.424391,0
2007-12-28,sz.000651,4.9083790000,4.9885158000,4.8442695600,4.9434388500,4.9524542400,4623807,228047667.1300,2,0.892616,1,-0.182039,42.380887,10.263825,1.137805,14.398133,0
2008-01-02,sz.000651,4.9885158000,5.2810151200,4.8683106000,5.1788407000,4.9434388500,7703949,393464004.3800,2,1.487230,1,4.761909,44.399024,10.752579,1.191986,15.083759,0
2008-01-03,sz.000651,5.0906902200,5.2419484300,5.0896885100,5.1287552000,5.1788407000,4566749,235244774.6100,2,0.881601,1,-0.967118,43.969633,10.648588,1.180458,14.937881,0
2008-01-04,sz.000651,5.1107244200,5.1107244200,4.9694833100,5.0085500000,5.1287552000,4041996,203510849.1000,2,0.780298,1,-2.343751,42.939095,10.399012,1.152791,14.587774,0
2008-01-07,sz.000651,4.9173943900,5.1638150500,4.9173943900,5.1077192900,5.0085500000,5864931,296902208.9900,2,1.132212,1,1.980003,43.789289,10.604913,1.175616,14.876612,0
2008-01-08,sz.000651,5.0636440500,5.1588065000,4.9083790000,4.9083790000,5.1077192900,5603019,279577530.5900,2,1.081650,1,-3.902729,42.080313,10.191032,1.129735,14.296019,0
2008-01-09,sz.000651,4.9083790000,5.1668201800,4.8783277000,5.1588065000,4.9083790000,2048010,103998456.4500,2,0.395364,1,5.102041,44.227268,10.710983,1.187375,15.025408,0
2008-01-10,sz.000651,5.1588065000,5.1968714800,5.0616406300,5.1588065000,5.1588065000,3373910,172502119.1300,2,0.651326,1,0.000000,44.227268,10.710983,1.187375,15.025408,0
2008-01-11,sz.000651,5.1788407000,5.5094050000,5.1788407000,5.4092340000,5.1588065000,3119271,168302650.5600,2,0.602168,1,4.854369,46.374223,11.230933,1.245014,15.754796,0
2008-01-14,sz.000651,5.5074015800,5.7347897500,5.4172476800,5.7277777800,5.4092340000,4173946,233189980.3900,2,0.805771,1,5.888889,49.105149,11.892310,1.318332,16.682579,0
2008-01-15,sz.000651,5.7277777800,5.9221095200,5.6095760000,5.8580000800,5.7277777800,4093855,235474754.9000,2,0.790309,1,2.273521,50.221565,12.162685,1.348304,17.061861,0
2008-01-16,sz.000651,5.8099180000,5.8099180000,5.5194221000,5.5905435100,5.8580000800,4265566,239943585.3200,2,0.823458,1,-4.565660,47.928618,11.607377,1.286745,16.282874,0
2008-01-17,sz.000651,5.6266050700,5.8499864000,5.5094050000,5.7197641000,5.5905435100,7023326,399056270.2000,2,1.355837,1,2.311409,49.036446,11.875672,1.316487,16.659238,0
2008-01-18,sz.000651,5.8980684800,6.1404823000,5.8600035000,6.0383078800,5.7197641000,7574057,453553074.1000,2,1.462155,1,5.569178,51.767373,12.537049,1.389805,17.587021,0
2008-01-21,sz.000651,6.0583420800,6.1104310000,5.5094050000,5.6606632100,6.0383078800,4554779,266284273.6200,2,0.850419,1,-6.254148,48.529765,11.752964,1.302884,16.487102,0
2008-01-22,sz.000651,5.4993879000,5.9601745000,5.3601502100,5.4192511000,5.6606632100,8375239,470352320.5100,2,1.563733,1,-4.264732,46.460101,11.251731,1.247320,15.783972,0
2008-01-23,sz.000651,5.5594905000,5.9591727900,5.5594905000,5.9130941300,5.4192511000,8399378,484229263.1600,2,1.568240,1,9.112755,50.693896,12.277074,1.360985,17.222326,0
2008-01-24,sz.000651,6.0603455000,6.1284617800,5.8199351000,5.8910565100,5.9130941300,4136538,246092351.1900,2,0.772329,1,-0.372688,50.504963,12.231318,1.355913,17.158140,0
2008-01-25,sz.000651,5.8099180000,5.9601745000,5.6917162200,5.8309539100,5.8910565100,3853277,223835880.6500,2,0.719442,1,-1.020239,49.989694,12.106530,1.342079,16.983087,0
2008-01-28,sz.000651,5.7798667000,5.7999009000,5.5805264100,5.5805264100,5.8309539100,4348745,246042913.6900,2,0.811950,1,-4.294795,47.842740,11.586579,1.284440,16.253698,0
2008-01-29,sz.000651,5.5805264100,5.5805264100,5.5805264100,5.5805264100,5.5805264100,0,0.0000,2,,0,0.000000,47.842740,11.586579,1.284440,16.253698,0
2008-01-30,sz.000651,5.6596615000,5.9601745000,5.5604922100,5.6857059600,5.5805264100,2168880,124639455.6400,2,0.404950,1,1.884759,48.744461,11.804959,1.308648,16.560041,0
2008-01-31,sz.000651,5.7588307900,5.7588307900,5.5053981600,5.5394563000,5.6857059600,4295018,240971757.1200,2,0.801919,1,-2.572232,47.490639,11.501307,1.274987,16.134078,0
2008-02-01,sz.000651,5.4092340000,5.6075725800,5.2629843400,5.5094050000,5.5394563000,6826536,373998701.1000,2,1.274576,1,-0.542494,47.233004,11.438913,1.268070,16.046552,0
2008-02-04,sz.000651,5.6596615000,5.9581710800,5.6195931000,5.8600035000,5.5094050000,8710391,499619402.8700,2,1.626309,1,6.363636,50.238741,12.166844,1.348765,17.067696,0
2008-02-05,sz.000651,5.8099180000,5.9701916000,5.7598325000,5.9351317500,5.8600035000,2507471,147478798.8100,2,0.468168,1,1.282051,50.882828,12.322829,1.366057,17.286513,0
2008-02-13,sz.000651,5.8299522000,5.9401403000,5.7377948800,5.7948923500,5.9351317500,1029234,59597001.1900,2,0.192167,1,-2.362872,49.680533,12.031657,1.333779,16.878055,0
2008-02-14,sz.000651,5.8159282600,5.9511591100,5.8159282600,5.8900548000,5.7948923500,2011962,118677638.6600,2,0.375652,1,1.642179,50.496376,12.229238,1.355682,17.155223,0
2008-02-15,sz.000651,5.8800377000,5.9401403000,5.6476409800,5.8549949500,5.8900548000,1787660,103709150.7500,2,0.333772,1,-0.595236,50.195802,12.156445,1.347613,17.053108,0
2008-02-18,sz.000651,5.9581710800,5.9752001500,5.8129231300,5.9601745000,5.8549949500,1456142,86181087.0300,2,0.271875,1,1.796406,51.097523,12.374825,1.371821,17.359451,0
2008-02-19,sz.000651,5.9992411900,6.1424857200,5.9301232000,6.1104310000,5.9601745000,2389160,145502063.2700,2,0.446078,1,2.521008,52.385696,12.686795,1.406405,17.797085,0
2008-02-20,sz.000651,6.1585130800,6.2897370900,5.9110907100,5.9992411900,6.1104310000,2222730,134013827.7500,2,0.415004,1,-1.819673,51.432448,12.455937,1.380813,17.473236,0
2008-02-21,sz.000651,5.9150975500,6.0132651300,5.7598325000,6.0052514500,5.9992411900,4700295,273330064.4300,2,0.877588,1,0.100186,51.483975,12.468416,1.382196,17.490741,0
2008-02-22,sz.000651,5.9601745000,5.9601745000,5.7247726500,5.8860479600,6.0052514500,1685771,97916058.7000,2,0.314749,1,-1.984992,50.462024,12.220919,1.354760,17.143552,0
2008-02-25,sz.000651,5.9301232000,5.9301232000,5.3080612900,5.3090630000,5.8860479600,4922793,273168233.6700,2,0.919130,1,-9.802585,45.515441,11.022953,1.221958,15.463041,0
2008-02-26,sz.000651,5.4192511000,5.5675041800,4.8963584800,5.1387723000,5.3090630000,10941360,549873558.3100,2,2.042851,1,-3.207549,44.055511,10.669387,1.182764,14.967056,0
2008-02-27,sz.000651,5.1337637500,5.3661604700,5.0095517100,5.2409467200,5.1387723000,4482640,234900937.4600,2,0.836950,1,1.988305,44.931469,10.881526,1.206280,15.264647,0
2008-02-28,sz.000651,5.2289262000,5.5574870800,5.2289262000,5.3841912500,5.2409467200,1971475,106554584.3700,2,0.368092,1,2.733181,46.159527,11.178938,1.239250,15.681857,0
2008-02-29,sz.000651,5.3891998000,5.5414597200,5.2900305100,5.3992169000,5.3841912500,2959799,159669636.4400,2,0.552621,1,0.279073,46.288344,11.210135,1.242709,15.725621,0
2008-03-03,sz.000651,5.3591485000,5.5685058900,5.1397740100,5.5094050000,5.3992169000,3673238,199418421.6900,2,0.685827,1,2.040813,47.233004,11.438913,1.268070,16.046552,0
2008-03-04,sz.000651,5.5134118400,5.5134118400,5.2659894700,5.3090630000,5.5094050000,4541410,241097231.0300,2,0.847923,1,-3.636364,45.515441,11.022953,1.221958,15.463041,0
2008-03-05,sz.000651,5.2088920000,5.4392853000,5.2088920000,5.3992169000,5.3090630000,3648823,195358739.5300,2,0.681268,1,1.698116,46.288344,11.210135,1.242709,15.725621,0
2008-03-06,sz.000651,5.4082322900,5.5294392000,5.2529672400,5.5294392000,5.3992169000,1619468,87108891.1600,2,0.302369,1,2.411872,47.404761,11.480509,1.272681,16.104903,0
2008-03-07,sz.000651,5.5194221000,5.5695076000,5.3090630000,5.3942083500,5.5294392000,878262,47900166.4300,2,0.163980,1,-2.445656,46.245405,11.199736,1.241556,15.711033,0
2008-03-10,sz.000651,5.2890288000,5.3891998000,5.0686526000,5.1087210000,5.3942083500,2289743,118761190.6100,2,0.427516,1,-5.292476,43.797877,10.606992,1.175847,14.879530,0
2008-03-11,sz.000651,5.0185671000,5.1057158700,4.5978489000,5.0386013000,5.1087210000,4939850,237117467.1500,2,0.922315,1,-1.372550,43.196730,10.461406,1.159708,14.675301,0
2008-03-12,sz.000651,4.9434388500,5.0285842000,4.7280712000,4.7591242100,5.0386013000,3572721,173314724.4200,2,0.667059,1,-5.546721,40.800728,9.881141,1.095382,13.861303,0
2008-03-13,sz.000651,4.6098694200,4.9234046500,4.5587822100,4.6799891200,4.7591242100,4193836,196962799.8000,2,0.783027,1,-1.662802,40.122290,9.716837,1.077168,13.630816,0
2008-03-14,sz.000651,4.6799891200,4.7761532800,4.5567787900,4.5577805000,4.6799891200,2933529,134878658.1300,2,0.547717,1,-2.611304,39.074576,9.463101,1.049040,13.274875,0
2008-03-17,sz.000651,4.5878318000,4.5878318000,4.1030041600,4.2121905500,4.5577805000,4308811,184407270.8900,2,0.804494,1,-7.582419,36.111779,8.745569,0.969497,12.268318,0
2008-03-18,sz.000651,4.2171991000,4.2192025200,3.9016604500,4.0368913000,4.2121905500,6110359,243542597.5600,2,1.140860,1,-4.161712,34.608911,8.381604,0.929150,11.757746,0
2008-03-19,sz.000651,4.1060092900,4.3323957500,4.0449049800,4.1721221500,4.0368913000,4566550,191173076.9900,2,0.852616,1,3.349882,35.768266,8.662377,0.960275,12.151616,0
2008-03-20,sz.000651,4.1721221500,4.5627890500,3.9246997800,4.3774727000,4.1721221500,4800051,200701324.3400,2,0.896213,1,4.921967,37.528769,9.088737,1.007539,12.749715,0
2008-03-21,sz.000651,4.4055205800,4.4586112100,4.3273872000,4.3834829600,4.3774727000,1641074,72199379.4100,2,0.306403,1,0.137294,37.580296,9.101215,1.008923,12.767220,0
2008-03-24,sz.000651,4.4075240000,4.4576095000,4.2192025200,4.2372333000,4.3834829600,1619917,70254064.7800,2,0.302453,1,-3.336378,36.326474,8.797564,0.975261,12.341257,0
2008-03-25,sz.000651,4.1671136000,4.3965051900,4.1080127100,4.3323957500,4.2372333000,1658930,71505041.8400,2,0.309737,1,2.245865,37.142317,8.995146,0.997164,12.618425,0
2008-03-26,sz.000651,4.3323957500,4.4876608000,4.3273872000,4.3995103200,4.3323957500,1312667,58112614.8100,2,0.245087,1,1.549129,37.717701,9.134492,1.012612,12.813901,0
2008-03-27,sz.000651,4.3574385000,4.4576095000,4.2682863100,4.3574385000,4.3995103200,1344844,58824952.6200,2,0.251095,1,-0.956280,37.357013,9.047141,1.002928,12.691364,0
2008-03-28,sz.000651,4.3574385000,4.7130455500,4.2873188000,4.6108711300,4.3574385000,3500111,159901864.9100,2,0.653503,1,5.816089,39.529731,9.573331,1.061259,13.429505,0
2008-03-31,sz.000651,4.5577805000,4.5978489000,4.4075240000,4.4966761900,4.6108711300,1397705,62849068.7500,2,0.260964,1,-2.476644,38.550719,9.336233,1.034976,13.096904,0
2008-04-01,sz.000651,4.5026864500,4.5577805000,4.0469084000,4.0469084000,4.4966761900,6808201,277746688.8000,2,1.271153,1,-10.002220,34.694789,8.402402,0.931455,11.786922,0
2008-04-02,sz.000651,3.7564125000,4.0258724900,3.7564125000,3.9667716000,4.0469084000,5526409,215839375.9400,2,0.927213,1,-1.980205,34.007763,8.236018,0.913010,11.553517,0
2008-04-03,sz.000651,3.9507442400,4.1470794000,3.8565835000,4.0869768000,3.9667716000,1291436,51313022.9300,2,0.216675,1,3.030305,35.038301,8.485594,0.940677,11.903624,0
2008-04-07,sz.000651,4.0068400000,4.4475924000,3.9667716000,4.4085257100,4.0869768000,1972709,85705099.7200,2,0.330978,1,7.867645,37.794991,9.153211,1.014687,12.840159,0
2008-04-08,sz.000651,4.4876608000,4.4876608000,4.3283889100,4.4305633300,4.4085257100,1931824,85572053.3500,2,0.324119,1,0.499889,37.983923,9.198966,1.019759,12.904345,0
2008-04-09,sz.000651,4.4075240000,4.4475924000,4.1971649000,4.2572675000,4.4305633300,2943748,125693995.7600,2,0.493898,1,-3.911371,36.498231,8.839160,0.979872,12.399608,0
2008-04-10,sz.000651,4.2061802900,4.2462486900,4.0449049800,4.1070110000,4.2572675000,5157406,211677966.9100,2,0.865302,1,-3.529412,35.210058,8.527190,0.945289,11.961975,0
2008-04-11,sz.000651,4.1560947900,4.3364025900,4.1560947900,4.2222076500,4.1070110000,3024301,127831422.4300,2,0.507413,1,2.804882,36.197657,8.766367,0.971803,12.297494,0
2008-04-14,sz.000651,4.1771307000,4.1771307000,3.9367203000,4.0819682500,4.2222076500,2821383,114644539.9200,2,0.473368,1,-3.321474,34.995362,8.475195,0.939525,11.889036,0
2008-04-15,sz.000651,4.0118485500,4.2071820000,3.8445629800,4.1170281000,4.0819682500,4561910,179772862.7500,2,0.765391,1,0.858892,35.295936,8.547988,0.947594,11.991150,0
2008-04-16,sz.000651,4.1270452000,4.1270452000,3.8966519000,3.9727818600,4.1170281000,4862507,192844520.4000,2,0.815824,1,-3.503646,34.059290,8.248496,0.914394,11.571023,0
2008-04-17,sz.000651,3.9567545000,4.0268742000,3.6261902000,3.7363783000,3.9727818600,12123692,455858034.7000,2,2.034096,1,-5.950582,32.032565,7.757663,0.859982,10.882480,0
2008-04-18,sz.000651,3.8565835000,3.8565835000,3.5971406100,3.7463954000,3.7363783000,3616588,133206540.9600,2,0.606786,1,0.268103,24.592391,5.548778,0.820854,11.453654,0
2008-04-21,sz.000651,4.0128502600,4.0669426000,3.6762757000,3.8074997100,3.7463954000,14659740,567340438.1800,2,2.459590,1,1.631007,24.993497,5.639279,0.834243,11.640465,0
2008-04-22,sz.000651,3.7994860300,4.0068400000,3.7463954000,3.9968229000,3.8074997100,4826062,188761376.0700,2,0.809710,1,4.972384,26.236268,5.919685,0.875724,12.219272,0
2008-04-23,sz.000651,4.1570965000,4.3965051900,4.0569255000,4.3764709900,3.9968229000,6982613,296233769.5700,2,1.171533,1,9.498739,23.718468,6.022125,0.872948,11.502501,0
2008-04-24,sz.000651,4.7260677800,4.8142182600,4.5036881600,4.8142182600,4.3764709900,11525088,542903868.1800,2,1.933663,1,10.002300,26.090857,6.624476,0.960263,12.653014,0
2008-04-25,sz.000651,4.7581225000,4.7981909000,4.5888335100,4.7230626500,4.8142182600,8462386,396870007.5400,2,1.419807,1,-1.893466,25.596836,6.499044,0.942081,12.413434,0
2008-04-28,sz.000651,4.6529429500,4.7561190800,4.5427548500,4.5748095700,4.7230626500,3491273,160963653.1700,2,0.585761,1,-3.138926,24.793372,6.295044,0.912509,12.023786,0
2008-04-29,sz.000651,4.5107001300,4.6599549200,4.5107001300,4.5978489000,4.5748095700,2825288,130128082.1000,2,0.474023,1,0.503620,24.918234,6.326747,0.917105,12.084340,0
2008-04-30,sz.000651,4.6128745500,4.9053738700,4.5878318000,4.8492781100,4.5978489000,3937185,187950933.6900,2,0.660575,1,5.468406,26.280866,6.672719,0.967256,12.745161,0
2008-05-05,sz.000651,4.9083790000,5.0576337900,4.9083790000,4.9484474000,4.8492781100,3513032,175257437.9000,2,0.589411,1,2.045036,26.818318,6.809178,0.987037,13.005803,0
2008-05-06,sz.000651,4.9133875500,5.0436098500,4.7881738000,4.9865123800,4.9484474000,2899048,141882313.8300,2,0.486398,1,0.769225,27.024612,6.861556,0.994629,13.105848,0
2008-05-07,sz.000651,4.9584645000,4.9614696300,4.6980199000,4.7681396000,4.9865123800,5190625,249988642.9200,2,0.870876,1,-4.379270,25.841132,6.561070,0.951072,12.531908,0
2008-05-08,sz.000651,4.7461019800,4.8633020500,4.6789874100,4.8572917900,4.7681396000,2005543,95934418.5900,2,0.336487,1,1.869755,26.324296,6.683746,0.968854,12.766223,0
2008-05-09,sz.000651,4.8733191500,5.0375995900,4.8102114200,4.8683106000,4.8572917900,3271835,160441355.7600,2,0.548944,1,0.226844,26.384013,6.698908,0.971052,12.795183,0
2008-05-12,sz.000651,4.8042011600,5.0085500000,4.7781567000,4.9644747600,4.8683106000,2060738,100678728.6600,2,0.345748,1,1.975315,26.905179,6.831232,0.990234,13.047927,0
2008-05-13,sz.000651,4.8092097100,5.1397740100,4.7881738000,4.9835072500,4.9644747600,2339681,116287535.6700,2,0.392548,1,0.383371,27.008326,6.857421,0.994030,13.097950,0
2008-05-14,sz.000651,4.9734901500,5.0486184000,4.8833362500,4.9865123800,4.9835072500,2531468,126167892.3300,2,0.424726,1,0.060299,27.024612,6.861556,0.994629,13.105848,0
2008-05-15,sz.000651,4.9584645000,5.0085500000,4.6449292700,4.6679686000,4.9865123800,10956442,519600411.8400,2,1.838256,1,-6.388108,25.298251,6.423233,0.931091,12.268632,0
2008-05-16,sz.000651,4.6739788600,4.7581225000,4.6389190100,4.7180541000,4.6679686000,4434750,207807377.6000,2,0.744056,1,1.072961,25.569692,6.492152,0.941082,12.400270,0
2008-05-19,sz.000651,4.7080370000,4.7541156600,4.6629600500,4.6920096400,4.7180541000,3981440,186841377.6100,2,0.668000,1,-0.552013,25.428542,6.456314,0.935887,12.331818,0
2008-05-20,sz.000651,4.6579515000,4.6579515000,4.4275582000,4.5076950000,4.6920096400,5541028,249304261.8000,2,0.929666,1,-3.928267,24.429642,6.202693,0.899123,11.847392,0
2008-05-21,sz.000651,4.4676266000,4.5076950000,4.3073530000,4.4576095000,4.5076950000,3808724,166716651.7100,2,0.639022,1,-1.111111,24.158201,6.133774,0.889132,11.715754,0
2008-05-22,sz.000651,4.3734658600,4.4515992400,4.3123615500,4.3143649700,4.4576095000,3631963,157744620.9400,2,0.609366,1,-3.213484,23.381881,5.936666,0.860560,11.339270,0
2008-05-23,sz.000651,4.3283889100,4.3935000600,4.1570965000,4.2472504000,4.3143649700,3952456,167072261.0900,2,0.663137,1,-1.555603,23.018151,5.844315,0.847173,11.162876,0
2008-05-26,sz.000651,4.2372333000,4.2672846000,4.1580982100,4.2372333000,4.2472504000,1386870,58352767.2600,2,0.232687,1,-0.235854,22.963863,5.830531,0.845175,11.136548,0
2008-05-27,sz.000651,4.2372333000,4.2382350100,4.0989973200,4.1550930800,4.2372333000,3776937,156876613.4300,2,0.633689,1,-1.938534,22.518701,5.717504,0.828791,10.920662,0
2008-05-28,sz.000651,4.1570965000,4.3504265300,4.1130212600,4.2512572400,4.1550930800,2120731,89626908.1200,2,0.355813,1,2.314366,23.039866,5.849828,0.847972,11.173407,0
2008-05-29,sz.000651,4.2512572400,4.2512572400,4.1170281000,4.1180298100,4.2512572400,2180682,90564575.2500,2,0.365872,1,-3.133832,22.317835,5.666504,0.821398,10.823251,0
2008-05-30,sz.000651,4.1160263900,4.1751272800,4.0569255000,4.0959921900,4.1180298100,2698723,110590495.1700,2,0.452788,1,-0.535153,22.198401,5.636180,0.817003,10.765330,0
2008-06-02,sz.000651,4.0098451300,4.1480811100,4.0068400000,4.0869768000,4.0959921900,2313241,94191844.4300,2,0.388112,1,-0.220103,22.149542,5.623775,0.815204,10.741635,0
2008-06-03,sz.000651,4.0869768000,4.1160263900,3.9457356900,3.9677733100,4.0869768000,3152257,125070446.4300,2,0.528881,1,-2.916663,21.503513,5.459748,0.791428,10.428338,0
2008-06-04,sz.000651,3.9677733100,4.0068400000,3.8746142800,3.9838006700,3.9677733100,2996246,117183969.0300,2,0.502706,1,0.403938,21.590374,5.481802,0.794625,10.470462,0
2008-06-05,sz.000651,3.9838006700,3.9868058000,3.8966519000,3.8966519000,3.9838006700,2201464,85937412.0800,2,0.369358,1,-2.187576,21.118068,5.361883,0.777241,10.241412,0
2008-06-06,sz.000651,3.8866348000,3.9667716000,3.8746142800,3.8876365100,3.8966519000,1905310,74673847.3400,2,0.319670,1,-0.231363,21.069209,5.349478,0.775443,10.217717,0
2008-06-10,sz.000651,3.7063270000,3.7564125000,3.6111645500,3.6442209800,3.8876365100,3811834,140438224.8200,2,0.639544,1,-6.261273,19.750008,5.014532,0.726891,9.577958,0
2008-06-11,sz.000651,3.6071577100,3.6642551800,3.4579029200,3.5139986800,3.6442209800,3226451,113133940.3000,2,0.541329,1,-3.573390,19.044263,4.835344,0.700916,9.235700,0
2008-06-12,sz.000651,3.5059850000,3.5139986800,3.3737592800,3.4558995000,3.5139986800,4823739,166101907.6300,2,0.809320,1,-1.653369,18.729392,4.755398,0.689327,9.083000,0
2008-06-13,sz.000651,3.4679200200,3.5420465600,3.3737592800,3.4058140000,3.4558995000,3310735,112761493.8800,2,0.555470,1,-1.449275,18.457951,4.686479,0.679337,8.951363,0
2008-06-16,sz.000651,3.3557285000,3.4508909500,3.2555575000,3.3336908800,3.4058140000,2480443,82377904.6900,2,0.416165,1,-2.117651,18.067077,4.587236,0.664951,8.761804,0
2008-06-17,sz.000651,3.3056430000,3.3657456000,3.1503779500,3.1854378000,3.3336908800,4306222,140378178.8700,2,0.722492,1,-4.447114,17.263613,4.383236,0.635380,8.372157,0
2008-06-18,sz.000651,3.1553865000,3.3046412900,3.0031265800,3.2806002500,3.1854378000,5879161,187295684.3900,2,0.986397,1,2.987424,17.779350,4.514182,0.654361,8.622268,0
2008-06-19,sz.000651,3.2255062000,3.2255062000,2.9951129000,3.0441966900,3.2806002500,5151417,158847329.5500,2,0.864297,1,-7.206109,16.498151,4.188885,0.607207,8.000939,0
2008-06-20,sz.000651,3.0441966900,3.0441966900,3.0441966900,3.0441966900,3.0441966900,0,0.0000,2,,0,0.000000,16.498151,4.188885,0.607207,8.000939,0
2008-06-23,sz.000651,3.0552155000,3.0552155000,2.9049590000,3.0331778800,3.0441966900,4365845,129250014.3100,2,0.732495,1,-0.361957,16.438434,4.173723,0.605010,7.971978,0
2008-06-24,sz.000651,2.9560462100,3.2355233000,2.9560462100,3.1774241200,3.0331778800,3311024,103163156.6300,2,0.555519,1,4.755610,17.220183,4.372209,0.633781,8.351095,0
2008-06-25,sz.000651,3.1784258300,3.4659166000,3.1764224100,3.3657456000,3.1774241200,3893997,130660563.0900,2,0.653329,1,5.926857,18.240799,4.631344,0.671345,8.846053,0
2008-06-26,sz.000651,3.3947951900,3.4558995000,3.3557285000,3.3737592800,3.3657456000,2688763,91437317.7600,2,0.451117,1,0.238101,18.284230,4.642371,0.672943,8.867115,0
2008-06-27,sz.000651,3.2555575000,3.3056430000,3.1363540100,3.2355233000,3.3737592800,3766165,120484244.8200,2,0.631882,1,-4.097390,17.535054,4.452155,0.645370,8.503795,0
2008-06-30,sz.000651,3.2355233000,3.2355233000,3.1053010000,3.1353523000,3.2355233000,4227211,132567176.3800,2,0.707540,1,-3.095975,16.992173,4.314317,0.625390,8.240519,0
2008-07-01,sz.000651,3.1343505900,3.1353523000,3.0061317100,3.0632291800,3.1353523000,2624137,79650655.3200,2,0.439222,1,-2.300317,16.601299,4.215074,0.611004,8.050961,0
2008-07-02,sz.000651,3.0552155000,3.1353523000,3.0271676200,3.1042992900,3.0632291800,2488192,76632578.2400,2,0.416468,1,1.340745,16.823880,4.271588,0.619196,8.158904,0
2008-07-03,sz.000651,3.0201556500,3.2435369800,2.9700701500,3.1593933400,3.1042992900,5710045,178101895.4500,2,0.955733,1,1.774770,17.122464,4.347398,0.630185,8.303705,0
2008-07-04,sz.000651,3.1553865000,3.2044702900,3.1063027100,3.1774241200,3.1593933400,2428394,76773427.9100,2,0.406459,1,0.570699,17.220183,4.372209,0.633781,8.351095,0
2008-07-07,sz.000651,3.1854378000,3.4749319900,3.1563882100,3.4558995000,3.1774241200,3021088,100887222.3800,2,0.505662,1,8.764189,18.729392,4.755398,0.689327,9.083000,0
2008-07-08,sz.000651,3.4579029200,3.5530653700,3.4308567500,3.4558995000,3.4558995000,4937741,171214686.4400,2,0.826467,1,0.000000,18.729392,4.755398,0.689327,9.083000,0
